type,cost_min,cost_max,cost_median,cost_Q1,cost_Q3,cost_avg,cost_total,time_inUse_min,time_inUse_max,time_inUse_median,time_inUse_Q1,time_inUse_Q3,time_inUse_avg,time_inUse_total,time_available_min,time_available_max,time_available_median,time_available_Q1,time_available_Q3,time_available_avg,time_available_total,time_workload_min,time_workload_max,time_workload_median,time_workload_Q1,time_workload_Q3,time_workload_avg,time_workload_total,instances_instance_0_id,instances_instance_0_cost,instances_instance_0_time_inUse,instances_instance_0_time_available,instances_instance_0_time_workload,instances_instance_1_id,instances_instance_1_cost,instances_instance_1_time_inUse,instances_instance_1_time_available,instances_instance_1_time_workload,instances_instance_2_id,instances_instance_2_cost,instances_instance_2_time_inUse,instances_instance_2_time_available,instances_instance_2_time_workload,instances_instance_3_id,instances_instance_3_cost,instances_instance_3_time_inUse,instances_instance_3_time_available,instances_instance_3_time_workload,instances_instance_4_id,instances_instance_4_cost,instances_instance_4_time_inUse,instances_instance_4_time_available,instances_instance_4_time_workload,instances_instance_5_id,instances_instance_5_cost,instances_instance_5_time_inUse,instances_instance_5_time_available,instances_instance_5_time_workload,instances_instance_6_id,instances_instance_6_cost,instances_instance_6_time_inUse,instances_instance_6_time_available,instances_instance_6_time_workload,instances_instance_7_id,instances_instance_7_cost,instances_instance_7_time_inUse,instances_instance_7_time_available,instances_instance_7_time_workload,instances_instance_8_id,instances_instance_8_cost,instances_instance_8_time_inUse,instances_instance_8_time_available,instances_instance_8_time_workload,instances_instance_9_id,instances_instance_9_cost,instances_instance_9_time_inUse,instances_instance_9_time_available,instances_instance_9_time_workload,instances_instance_10_id,instances_instance_10_cost,instances_instance_10_time_inUse,instances_instance_10_time_available,instances_instance_10_time_workload,instances_instance_11_id,instances_instance_11_cost,instances_instance_11_time_inUse,instances_instance_11_time_available,instances_instance_11_time_workload,instances_instance_12_id,instances_instance_12_cost,instances_instance_12_time_inUse,instances_instance_12_time_available,instances_instance_12_time_workload,instances_instance_13_id,instances_instance_13_cost,instances_instance_13_time_inUse,instances_instance_13_time_available,instances_instance_13_time_workload
Role_5,7469088.0,2.037024E7,7469088.0,7469088.0,2.037024E7,1.3919664E7,2.7839328E7,116842.0,120744.0,116842.0,116842.0,120744.0,118793.0,237586.0,679008.0,679008.0,679008.0,679008.0,679008.0,679008.0,1358016.0,0.1720775012960083,0.17782411989254912,0.1720775012960083,0.1720775012960083,0.17782411989254912,0.1749508105942787,0.3499016211885574,Pedro Alvares,2.037024E7,120744,679008,0.17782411989254912,Karalda Nimwada,7469088.0,116842,679008,0.1720775012960083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Role_1,1358016.0,1.9691232E7,1.2222144E7,7469088.0,1.6296192E7,1.2416146285714285E7,1.73826048E8,45204.0,86084.0,63312.0,59605.0,71965.0,65185.92857142857,912603.0,679008.0,679008.0,679008.0,679008.0,679008.0,679008.0,9506112.0,0.06657358970733776,0.1267790659314765,0.09324190583910646,0.08778247089872285,0.10598549648899572,0.0960017092161338,1.344023929025873,Kim Passa,1.4259168E7,65578,679008,0.09657912719732316,Clement Duchot,1358016.0,73039,679008,0.10756721570290777,Nico Ojenbeer,1.2222144E7,59624,679008,0.08781045289598945,Fjodor Kowalski,1.6296192E7,45204,679008,0.06657358970733776,Elvira Lores,7469088.0,57134,679008,0.08414333851736651,Esmana Liubiata,1.2222144E7,61696,679008,0.09086196333474716,Alberto Duport,1.4938176E7,71965,679008,0.10598549648899572,Christian Francois,1.6296192E7,66082,679008,0.0973213864932372,Anna Kaufmann,1.9691232E7,58833,679008,0.08664551816767992,Miu Hanwan,4753056.0,86084,679008,0.1267790659314765,Tesca Lobes,1.9012224E7,64640,679008,0.09519770017437203,Anne Olwada,1.7654208E7,79807,679008,0.11753469767661058,Immanuel Karagianni,1.0864128E7,63312,679008,0.09324190583910646,Penn Osterwalder,6790080.0,59605,679008,0.08778247089872285
Role_2,2716032.0,1.6296192E7,7469088.0,6111072.0,1.1543136E7,8827104.0,4.413552E7,4152527.0,4384045.0,4317476.0,4200019.0,4318719.0,4274557.2,2.1372786E7,679008.0,679008.0,679008.0,679008.0,679008.0,679008.0,3395040.0,6.115578903341345,6.4565439582449695,6.358505348979688,6.185522114614261,6.360335960695603,6.295297257175173,31.476486285875865,Carmen Finacse,1.1543136E7,4384045,679008,6.4565439582449695,Esmeralda Clay,7469088.0,4200019,679008,6.185522114614261,Karen Clarens,6111072.0,4318719,679008,6.360335960695603,Kiu Kan,2716032.0,4317476,679008,6.358505348979688,Sean Manney,1.6296192E7,4152527,679008,6.115578903341345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Role_3,4753056.0,1.2222144E7,1.0864128E7,4753056.0,1.2222144E7,9279776.0,2.7839328E7,38987.0,40645.0,40134.0,38987.0,40645.0,39922.0,119766.0,679008.0,679008.0,679008.0,679008.0,679008.0,679008.0,2037024.0,0.05741758565436637,0.05985938310005184,0.05910681464725011,0.05741758565436637,0.05985938310005184,0.05879459446722277,0.17638378340166833,Heinz Gutschmidt,1.2222144E7,40645,679008,0.05985938310005184,Maris Freeman,4753056.0,38987,679008,0.05741758565436637,Francis Odell,1.0864128E7,40134,679008,0.05910681464725011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Role_4,9506112.0,1.9691232E7,1.6296192E7,9506112.0,1.9691232E7,1.5164512E7,4.5493536E7,3799663.0,3810493.0,3801230.0,3799663.0,3810493.0,3803795.3333333335,1.1411386E7,679008.0,679008.0,679008.0,679008.0,679008.0,679008.0,2037024.0,5.59590314105283,5.611852879494792,5.5982109194589755,5.59590314105283,5.611852879494792,5.6019889800022,16.8059669400066,Karel de Groot,1.6296192E7,3801230,679008,5.5982109194589755,Magdalena Predutta,9506112.0,3810493,679008,5.611852879494792,Francois de Perrier,1.9691232E7,3799663,679008,5.59590314105283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
