type,cost_min,cost_max,cost_median,cost_Q1,cost_Q3,cost_avg,cost_total,time_inUse_min,time_inUse_max,time_inUse_median,time_inUse_Q1,time_inUse_Q3,time_inUse_avg,time_inUse_total,time_available_min,time_available_max,time_available_median,time_available_Q1,time_available_Q3,time_available_avg,time_available_total,time_workload_min,time_workload_max,time_workload_median,time_workload_Q1,time_workload_Q3,time_workload_avg,time_workload_total,instances_instance_0_id,instances_instance_0_cost,instances_instance_0_time_inUse,instances_instance_0_time_available,instances_instance_0_time_workload,instances_instance_1_id,instances_instance_1_cost,instances_instance_1_time_inUse,instances_instance_1_time_available,instances_instance_1_time_workload,instances_instance_2_id,instances_instance_2_cost,instances_instance_2_time_inUse,instances_instance_2_time_available,instances_instance_2_time_workload,instances_instance_3_id,instances_instance_3_cost,instances_instance_3_time_inUse,instances_instance_3_time_available,instances_instance_3_time_workload,instances_instance_4_id,instances_instance_4_cost,instances_instance_4_time_inUse,instances_instance_4_time_available,instances_instance_4_time_workload
Role_12,1151304.0,1.0361736E7,9210432.0,4029564.0,1.0361736E7,7022954.4,3.5114772E7,22212.0,26571.0,22860.0,22673.0,25450.0,23953.2,119766.0,575652.0,575652.0,575652.0,575652.0,575652.0,575652.0,2878260.0,0.0385858122615747,0.04615809551604094,0.03971149235996748,0.03938664331922759,0.04421073843224726,0.041610556377811594,0.20805278188905799,Esmana Liubiata,1.0361736E7,25450,575652,0.04421073843224726,Clement Duchot,1151304.0,22212,575652,0.0385858122615747,Heinz Gutschmidt,1.0361736E7,22860,575652,0.03971149235996748,Maris Freeman,4029564.0,22673,575652,0.03938664331922759,Francis Odell,9210432.0,26571,575652,0.04615809551604094
Role_8,6332172.0,1.726956E7,6332172.0,6332172.0,1.726956E7,1.1800866E7,2.3601732E7,115197.0,122389.0,115197.0,115197.0,122389.0,118793.0,237586.0,575652.0,575652.0,575652.0,575652.0,575652.0,575652.0,1151304.0,0.20011569489900147,0.2126093542626448,0.20011569489900147,0.20011569489900147,0.2126093542626448,0.20636252458082313,0.41272504916164626,Pedro Alvares,1.726956E7,115197,575652,0.20011569489900147,Karalda Nimwada,6332172.0,122389,575652,0.2126093542626448,,,,,,,,,,,,,,,
Role_1,1.0361736E7,1.6693908E7,1.4966952E7,1.3815648E7,1.6118256E7,1.43913E7,7.19565E7,120228.0,146581.0,144048.0,141552.0,145719.0,139625.6,698128.0,575652.0,575652.0,575652.0,575652.0,575652.0,575652.0,2878260.0,0.20885535010735654,0.25463474460264185,0.2502345166871652,0.24589856371557817,0.25313731212607615,0.2425520974477636,1.212760487238818,Esmana Liubiata,1.0361736E7,145719,575652,0.25313731212607615,Christian Francois,1.3815648E7,141552,575652,0.24589856371557817,Anna Kaufmann,1.6693908E7,144048,575652,0.2502345166871652,Tesca Lobes,1.6118256E7,120228,575652,0.20885535010735654,Anne Olwada,1.4966952E7,146581,575652,0.25463474460264185
Role_3,2302608.0,1.3815648E7,6332172.0,5180868.0,9786084.0,7483476.0,3.741738E7,4231847.0,4396324.0,4246713.0,4232443.0,4265459.0,4274557.2,2.1372786E7,575652.0,575652.0,575652.0,575652.0,575652.0,575652.0,2878260.0,7.351398066887634,7.637121038405147,7.377222697046132,7.3524334146324515,7.409787510509822,7.425592545496237,37.12796272748118,Carmen Finacse,9786084.0,4265459,575652,7.409787510509822,Esmeralda Clay,6332172.0,4246713,575652,7.377222697046132,Karen Clarens,5180868.0,4232443,575652,7.3524334146324515,Kiu Kan,2302608.0,4231847,575652,7.351398066887634,Sean Manney,1.3815648E7,4396324,575652,7.637121038405147
Role_15,8059128.0,1.6693908E7,1.3815648E7,8059128.0,1.6693908E7,1.2856228E7,3.8568684E7,3783422.0,3815015.0,3812949.0,3783422.0,3815015.0,3803795.3333333335,1.1411386E7,575652.0,575652.0,575652.0,575652.0,575652.0,575652.0,1726956.0,6.57241180435402,6.627293920632605,6.623704946738655,6.57241180435402,6.627293920632605,6.607803557241759,19.823410671725277,Karel de Groot,1.3815648E7,3783422,575652,6.57241180435402,Magdalena Predutta,8059128.0,3812949,575652,6.623704946738655,Francois de Perrier,1.6693908E7,3815015,575652,6.627293920632605,,,,,,,,,,
Role_20,5756520.0,1.3815648E7,1.0361736E7,9210432.0,1.2088692E7,1.02466056E7,5.1233028E7,38082.0,46319.0,42293.0,41991.0,45790.0,42895.0,214475.0,575652.0,575652.0,575652.0,575652.0,575652.0,575652.0,2878260.0,0.06615455170832378,0.08046354394669002,0.07346973518723117,0.07294511267223948,0.07954458596513171,0.07451550589592323,0.37257752947961614,Kim Passa,1.2088692E7,42293,575652,0.07346973518723117,Nico Ojenbeer,1.0361736E7,41991,575652,0.07294511267223948,Fjodor Kowalski,1.3815648E7,38082,575652,0.06615455170832378,Immanuel Karagianni,9210432.0,45790,575652,0.07954458596513171,Penn Osterwalder,5756520.0,46319,575652,0.08046354394669002
