type,cost_min,cost_max,cost_median,cost_Q1,cost_Q3,cost_avg,cost_total,time_inUse_min,time_inUse_max,time_inUse_median,time_inUse_Q1,time_inUse_Q3,time_inUse_avg,time_inUse_total,time_available_min,time_available_max,time_available_median,time_available_Q1,time_available_Q3,time_available_avg,time_available_total,time_workload_min,time_workload_max,time_workload_median,time_workload_Q1,time_workload_Q3,time_workload_avg,time_workload_total,instances_instance_0_id,instances_instance_0_cost,instances_instance_0_time_inUse,instances_instance_0_time_available,instances_instance_0_time_workload,instances_instance_1_id,instances_instance_1_cost,instances_instance_1_time_inUse,instances_instance_1_time_available,instances_instance_1_time_workload,instances_instance_2_id,instances_instance_2_cost,instances_instance_2_time_inUse,instances_instance_2_time_available,instances_instance_2_time_workload,instances_instance_3_id,instances_instance_3_cost,instances_instance_3_time_inUse,instances_instance_3_time_available,instances_instance_3_time_workload
Role_13,4.8184808E7,9.9811388E7,8.2602528E7,4.8184808E7,9.9811388E7,7.686624133333333E7,2.30598724E8,3785163.0,3813220.0,3813003.0,3785163.0,3813220.0,3803795.3333333335,1.1411386E7,3441772.0,3441772.0,3441772.0,3441772.0,3441772.0,3441772.0,1.0325316E7,1.0997715711557883,1.107923476627737,1.1078604277099122,1.0997715711557883,1.107923476627737,1.1051851584978125,3.3155554754934373,Karel de Groot,8.2602528E7,3785163,3441772,1.0997715711557883,Magdalena Predutta,4.8184808E7,3813220,3441772,1.107923476627737,Francois de Perrier,9.9811388E7,3813003,3441772,1.1078604277099122,,,,,
Role_11,2.4092404E7,6.1951896E7,5.5068352E7,2.4092404E7,6.1951896E7,4.7037550666666664E7,1.41112652E8,34890.0,43735.0,41141.0,34890.0,43735.0,39922.0,119766.0,3441772.0,3441772.0,3441772.0,3441772.0,3441772.0,3441772.0,1.0325316E7,0.010137220013411696,0.0127071171477948,0.01195343561398024,0.010137220013411696,0.0127071171477948,0.011599257591728912,0.03479777277518674,Heinz Gutschmidt,6.1951896E7,34890,3441772,0.010137220013411696,Maris Freeman,2.4092404E7,41141,3441772,0.01195343561398024,Francis Odell,5.5068352E7,43735,3441772,0.0127071171477948,,,,,
Role_8,3.7859492E7,1.0325316E8,3.7859492E7,3.7859492E7,1.0325316E8,7.0556326E7,1.41112652E8,115343.0,122243.0,115343.0,115343.0,122243.0,118793.0,237586.0,3441772.0,3441772.0,3441772.0,3441772.0,3441772.0,3441772.0,6883544.0,0.03351267893399098,0.03551746019201737,0.03351267893399098,0.03351267893399098,0.03551746019201737,0.03451506956300417,0.06903013912600835,Pedro Alvares,1.0325316E8,115343,3441772,0.03351267893399098,Karalda Nimwada,3.7859492E7,122243,3441772,0.03551746019201737,,,,,,,,,,
Role_1,3.7859492E7,9.9811388E7,7.2277212E7,3.7859492E7,8.2602528E7,7.3137655E7,2.9255062E8,219378.0,231712.0,219495.0,219378.0,228518.0,224775.75,899103.0,3441772.0,3441772.0,3441772.0,3441772.0,3441772.0,3441772.0,1.3767088E7,0.06373984098888595,0.06732346012461023,0.06377383510586988,0.06373984098888595,0.0663954497857499,0.06530814650127899,0.26123258600511595,Kim Passa,7.2277212E7,231712,3441772,0.06732346012461023,Christian Francois,8.2602528E7,228518,3441772,0.0663954497857499,Anna Kaufmann,9.9811388E7,219378,3441772,0.06373984098888595,Elvira Lores,3.7859492E7,219495,3441772,0.06377383510586988
Role_16,3.441772E7,9.6369616E7,7.5718984E7,3.441772E7,8.2602528E7,7.2277212E7,2.89108848E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441772.0,3441772.0,3441772.0,3441772.0,3441772.0,3441772.0,1.3767088E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alberto Duport,7.5718984E7,0,3441772,0.0,Christian Francois,8.2602528E7,0,3441772,0.0,Tesca Lobes,9.6369616E7,0,3441772,0.0,Penn Osterwalder,3.441772E7,0,3441772,0.0
Role_17,6883544.0,8.2602528E7,5.5068352E7,6883544.0,7.5718984E7,5.5068352E7,2.20273408E8,3360.0,3420.0,3360.0,3360.0,3360.0,3375.0,13500.0,3441772.0,3441772.0,3441772.0,3441772.0,3441772.0,3441772.0,1.3767088E7,9.762413082563284E-4,9.936741887609057E-4,9.762413082563284E-4,9.762413082563284E-4,9.762413082563284E-4,9.805995283824727E-4,0.003922398113529891,Alberto Duport,7.5718984E7,3420,3441772,9.936741887609057E-4,Clement Duchot,6883544.0,3360,3441772,9.762413082563284E-4,Fjodor Kowalski,8.2602528E7,3360,3441772,9.762413082563284E-4,Immanuel Karagianni,5.5068352E7,3360,3441772,9.762413082563284E-4
Role_3,1.3767088E7,8.2602528E7,3.0975948E7,1.3767088E7,5.8510124E7,4.6463922E7,1.85855688E8,5299259.0,5381156.0,5343315.0,5299259.0,5349056.0,5343196.5,2.1372786E7,3441772.0,3441772.0,3441772.0,3441772.0,3441772.0,3441772.0,1.3767088E7,1.5396891484967627,1.5634841587414854,1.552489531555257,1.5396891484967627,1.5541575676715367,1.5524551016162604,6.209820406465042,Carmen Finacse,5.8510124E7,5299259,3441772,1.5396891484967627,Karen Clarens,3.0975948E7,5381156,3441772,1.5634841587414854,Kiu Kan,1.3767088E7,5349056,3441772,1.5541575676715367,Sean Manney,8.2602528E7,5343315,3441772,1.552489531555257
