type,cost_min,cost_max,cost_median,cost_Q1,cost_Q3,cost_avg,cost_total,time_inUse_min,time_inUse_max,time_inUse_median,time_inUse_Q1,time_inUse_Q3,time_inUse_avg,time_inUse_total,time_available_min,time_available_max,time_available_median,time_available_Q1,time_available_Q3,time_available_avg,time_available_total,time_workload_min,time_workload_max,time_workload_median,time_workload_Q1,time_workload_Q3,time_workload_avg,time_workload_total,instances_instance_0_id,instances_instance_0_cost,instances_instance_0_time_inUse,instances_instance_0_time_available,instances_instance_0_time_workload,instances_instance_1_id,instances_instance_1_cost,instances_instance_1_time_inUse,instances_instance_1_time_available,instances_instance_1_time_workload,instances_instance_2_id,instances_instance_2_cost,instances_instance_2_time_inUse,instances_instance_2_time_available,instances_instance_2_time_workload,instances_instance_3_id,instances_instance_3_cost,instances_instance_3_time_inUse,instances_instance_3_time_available,instances_instance_3_time_workload,instances_instance_4_id,instances_instance_4_cost,instances_instance_4_time_inUse,instances_instance_4_time_available,instances_instance_4_time_workload,instances_instance_5_id,instances_instance_5_cost,instances_instance_5_time_inUse,instances_instance_5_time_available,instances_instance_5_time_workload,instances_instance_6_id,instances_instance_6_cost,instances_instance_6_time_inUse,instances_instance_6_time_available,instances_instance_6_time_workload,instances_instance_7_id,instances_instance_7_cost,instances_instance_7_time_inUse,instances_instance_7_time_available,instances_instance_7_time_workload,instances_instance_8_id,instances_instance_8_cost,instances_instance_8_time_inUse,instances_instance_8_time_available,instances_instance_8_time_workload,instances_instance_9_id,instances_instance_9_cost,instances_instance_9_time_inUse,instances_instance_9_time_available,instances_instance_9_time_workload,instances_instance_10_id,instances_instance_10_cost,instances_instance_10_time_inUse,instances_instance_10_time_available,instances_instance_10_time_workload
Role_13,1.0160472E7,2.1046692E7,1.7417952E7,1.0160472E7,2.1046692E7,1.6208372E7,4.8625116E7,3781735.0,3816439.0,3813212.0,3781735.0,3816439.0,3803795.3333333335,1.1411386E7,725748.0,725748.0,725748.0,725748.0,725748.0,725748.0,2177244.0,5.210810088350226,5.25862833931337,5.254181892337285,5.210810088350226,5.25862833931337,5.241206773333627,15.723620320000881,Karel de Groot,1.7417952E7,3781735,725748,5.210810088350226,Magdalena Predutta,1.0160472E7,3816439,725748,5.25862833931337,Francois de Perrier,2.1046692E7,3813212,725748,5.254181892337285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Role_11,5080236.0,1.3063464E7,1.1611968E7,5080236.0,1.3063464E7,9918556.0,2.9755668E7,39276.0,40568.0,39922.0,39276.0,40568.0,39922.0,119766.0,725748.0,725748.0,725748.0,725748.0,725748.0,725748.0,2177244.0,0.05411795829957506,0.055898190556501706,0.05500807442803838,0.05411795829957506,0.055898190556501706,0.05500807442803838,0.16502422328411515,Heinz Gutschmidt,1.3063464E7,39922,725748,0.05500807442803838,Maris Freeman,5080236.0,39276,725748,0.05411795829957506,Francis Odell,1.1611968E7,40568,725748,0.055898190556501706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Role_8,7983228.0,2.177244E7,7983228.0,7983228.0,2.177244E7,1.4877834E7,2.9755668E7,116628.0,120958.0,116628.0,116628.0,120958.0,118793.0,237586.0,725748.0,725748.0,725748.0,725748.0,725748.0,725748.0,1451496.0,0.16070040840622365,0.16666666666666666,0.16070040840622365,0.16070040840622365,0.16666666666666666,0.16368353753644516,0.3273670750728903,Pedro Alvares,2.177244E7,116628,725748,0.16070040840622365,Karalda Nimwada,7983228.0,120958,725748,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Role_1,1451496.0,2.1046692E7,1.5966456E7,7983228.0,1.8869448E7,1.4185074545454545E7,1.5603582E8,72921.0,95000.0,81879.0,78748.0,87735.0,82963.90909090909,912603.0,725748.0,725748.0,725748.0,725748.0,725748.0,725748.0,7983228.0,0.10047702508308669,0.13089943065637108,0.1128201524496106,0.10850598279292537,0.12088906893301807,0.11431503647396767,1.2574654012136444,Esmana Liubiata,1.3063464E7,87546,725748,0.12062864796044909,Kim Passa,1.5240708E7,87735,725748,0.12088906893301807,Alberto Duport,1.5966456E7,81879,725748,0.1128201524496106,Clement Duchot,1451496.0,78748,725748,0.10850598279292537,Christian Francois,1.7417952E7,83607,725748,0.1152011441988128,Anna Kaufmann,2.1046692E7,81059,725748,0.11169028367973456,Fjodor Kowalski,1.7417952E7,95000,725748,0.13089943065637108,Tesca Lobes,2.0320944E7,81496,725748,0.11229242106075386,Anne Olwada,1.8869448E7,89237,725748,0.12295865782613248,Elvira Lores,7983228.0,72921,725748,0.10047702508308669,Penn Osterwalder,7257480.0,73375,725748,0.10110258657274977
Role_3,2902992.0,1.7417952E7,7983228.0,6531732.0,1.2337716E7,9434724.0,4.717362E7,4180974.0,4387940.0,4238085.0,4205722.0,4360065.0,4274557.2,2.1372786E7,725748.0,725748.0,725748.0,725748.0,725748.0,725748.0,3628740.0,5.7609170125167415,6.046093134255968,5.839609616561121,5.795017003147098,6.0076844855239,5.889864250400966,29.44932125200483,Carmen Finacse,1.2337716E7,4387940,725748,6.046093134255968,Esmeralda Clay,7983228.0,4180974,725748,5.7609170125167415,Karen Clarens,6531732.0,4205722,725748,5.795017003147098,Kiu Kan,2902992.0,4238085,725748,5.839609616561121,Sean Manney,1.7417952E7,4360065,725748,6.0076844855239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
